Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
01/11/2023,13123,2,Gilmer County,GA,88.9,14762,47.1,14754,49.6,14593,53.1,14077,55.3,5969,74.5,13240,42.2,13237,44.5,545,12.6,13110,47.7,12692,49.9,5490,68.5,6350,48,6350,48,6340,48.4,6268,49.4,5298,57.7,3638,66.3,2374,44.8,1792,49.3,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,11,11,11,11,7,7,7,7,31369,29747,4309,27496,25438,8011,2580,8.7,2571,9.4,2540,10,1734,21.6
01/11/2023,29079,2,Grundy County,MO,91.3,4209,42.7,4206,46,4159,50.6,4005,53.5,1635,74.2,3660,37.2,3658,40,172,10.3,3616,44,3486,46.6,1459,66.2,1779,48.6,1777,48.6,1774,49.1,1750,50.2,1443,61.1,1042,71.4,717,49.7,571,54.8,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,11,11,12,11,7,7,8,7,9850,9145,1665,8219,7480,2203,861,9.4,858,10.4,853,11.4,626,28.4
01/11/2023,01075,2,Lamar County,AL,92.6,7261,52.6,7260,55.8,7210,60.4,6974,64.3,2778,90.8,6268,45.4,6268,48.1,240,11.1,6232,52.2,6028,55.5,2465,80.6,2770,44.2,2770,44.2,2766,44.4,2758,45.8,2326,54.9,1542,62.6,843,36.2,603,39.1,C,9,9,9,10,10,12,Non-metro,5,5,5,6,6,8,11,11,11,10,7,7,7,6,13805,13021,2168,11934,10853,3060,807,6.2,807,6.8,799,7.4,516,16.9
01/11/2023,48237,2,Jack County,TX,98.9,4147,46.4,4145,49,4104,53.4,3984,57,1171,77.3,3655,40.9,3653,43.2,117,8,3624,47.2,3536,50.6,1084,71.6,1357,37.1,1357,37.1,1353,37.3,1350,38.2,923,44.8,566,52.2,290,31.4,193,34.1,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,14,14,14,14,6,6,6,6,8935,8465,1470,7682,6995,1515,319,3.8,314,4.1,312,4.5,163,10.8
01/11/2023,29073,2,Gasconade County,MO,91.3,8405,57.2,8389,60.3,8299,65,7919,67.8,3203,94.3,7633,51.9,7625,54.8,399,17.9,7553,59.1,7226,61.9,2987,88,3352,43.9,3352,44,3337,44.2,3278,45.4,2731,53.2,1855,62.1,1392,51,1078,58.1,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,3,3,3,2,7,7,7,6,14706,13913,2234,12772,11679,3396,1549,11.1,1543,12.1,1530,13.1,1072,31.6
01/11/2023,01115,2,St. Clair County,AL,92.6,42981,48,42914,50.9,42037,55.1,39970,57.6,12282,81.4,36175,40.4,36145,42.9,2276,15.2,35515,46.6,33869,48.8,10952,72.6,14352,39.7,14349,39.7,14298,40.3,14058,41.5,11096,52.8,6926,63.2,4115,37.1,2946,42.5,B,5,5,5,5,5,7,Metro,1,1,1,1,1,3,6,7,7,6,2,3,3,2,89512,84312,14976,76282,69336,15083,4386,5.2,4379,5.7,4309,6.2,2592,17.2
01/11/2023,20091,2,Johnson County,KS,93.9,593714,95,584665,95,550062,95,503980,95,122532,95,495773,82.3,490802,86.9,68165,63.5,462511,91,422637,92.4,108149,95,245169,49.5,245120,49.9,237647,51.4,222156,52.6,133576,62.2,74317,68.7,73849,55.3,47383,63.8,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,3,4,4,3,3,4,4,3,602401,564811,107281,508404,457530,90543,131064,23.2,127376,25.1,121359,26.5,52827,58.3
01/11/2023,21063,2,Elliott County,KY,94.1,3054,40.6,3051,42.5,2976,44.8,2833,45.8,770,50.3,2754,36.6,2752,38.3,183,18.3,2686,40.4,2569,41.5,724,47.3,1366,49.6,1366,49.6,1362,50.7,1338,52.1,922,65.2,512,70.7,434,47.1,286,55.9,B,5,5,5,5,5,5,Non-metro,5,5,5,5,5,5,7,8,8,7,7,8,8,7,7517,7181,998,6645,6183,1530,461,6.4,460,6.9,450,7.3,254,16.6
01/11/2023,20135,2,Ness County,KS,93.9,1636,59.5,1636,62.3,1614,67.8,1513,69.4,666,90.1,1488,54.1,1488,56.7,110,24.8,1470,61.8,1378,63.2,622,84.2,734,49.3,734,49.3,733,49.9,717,52,585,59.5,390,62.7,241,41.2,187,47.9,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,3,3,4,2,7,7,8,6,2750,2624,443,2379,2181,739,198,7.5,198,8.3,198,9.1,145,19.6
01/11/2023,54081,2,Raleigh County,WV,97.1,45467,62,45430,65.3,44678,70.5,42477,73,13951,89.7,40525,55.2,40505,58.3,2504,22,39937,63.1,38001,65.3,12885,82.9,18289,45.1,18288,45.1,18222,45.6,17868,47,13404,58.9,8548,66.3,6072,45.3,4487,52.5,C,10,10,9,10,11,12,Metro,2,2,1,2,3,4,11,11,11,11,3,3,3,3,73361,69526,11375,63332,58151,15550,5779,8.3,5763,9.1,5687,9.8,3530,22.7
01/11/2023,48313,2,Madison County,TX,98.9,6932,48.5,6923,51.4,6827,55.5,6573,58.4,1628,71.9,5981,41.9,5981,44.4,276,12.4,5910,48.1,5705,50.7,1444,63.8,2610,43.6,2610,43.6,2606,44.1,2595,45.5,1423,52.1,841,58.2,493,34.6,316,37.6,D,13,13,13,13,14,14,Non-metro,5,5,5,5,6,6,15,15,15,14,7,7,7,6,14284,13477,2227,12290,11250,2264,459,3.4,458,3.7,456,4.1,263,11.6
01/11/2023,21209,2,Scott County,KY,94.1,37417,65.6,37137,69.7,35450,74.3,32561,76.2,7347,95,32898,57.7,32715,61.4,3971,37.5,31299,65.6,28744,67.3,6638,94.2,16095,48.9,16093,49.2,15757,50.3,14902,51.8,9369,64.3,4857,73.2,4642,49.5,2857,58.8,A,2,2,2,3,3,4,Metro,2,2,2,3,3,4,3,4,4,3,3,4,4,3,57004,53310,10592,47684,42718,7050,6158,11.6,6036,12.7,5766,13.5,2693,38.2
01/11/2023,48295,2,Lipscomb County,TX,98.9,1329,41.1,1327,43.6,1318,48.4,1280,53,494,80.1,1116,34.5,1116,36.6,36,5.7,1110,40.8,1080,44.7,419,67.9,397,35.6,397,35.6,397,35.8,396,36.7,340,47,234,55.8,107,31.5,83,35.5,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,10,10,10,10,6,6,6,6,3233,3047,633,2721,2414,617,133,4.4,133,4.9,131,5.4,88,14.3
01/11/2023,21145,2,McCracken County,KY,94.1,43435,66.4,43358,70.5,42292,75.8,40070,78.7,12704,95,37807,57.8,37773,61.4,2661,25.1,36898,66.1,35112,69,11504,86.4,17850,47.2,17850,47.3,17755,48.1,17445,49.7,12920,61.6,8118,70.6,6030,46.7,4355,53.6,C,10,10,9,11,11,12,Non-metro,6,6,5,7,7,8,11,11,11,11,7,7,7,7,65418,61517,10615,55827,50902,13308,6874,11.2,6808,12.2,6723,13.2,4001,30.1
01/11/2023,38061,2,Mountrail County,ND,92.7,6885,65.3,6831,70.8,6418,75.8,5834,76.4,1297,95,4834,45.8,4830,50.1,646,32.1,4570,53.9,4184,54.8,992,81,2123,43.9,2123,44,2088,45.7,1990,47.6,1272,58.9,706,71.2,551,43.3,334,47.3,C,9,10,10,10,10,12,Non-metro,5,6,6,6,6,8,11,11,11,11,7,7,7,7,10545,9648,2011,8471,7637,1225,1002,10.4,989,11.7,950,12.4,407,33.2
01/11/2023,34003,2,Bergen County,NJ,94.1,913626,95,908265,95,866290,95,805180,95,188079,95,758403,81.4,755104,85.5,90469,61.4,718813,89.1,664635,90.3,157436,95,407096,53.7,407012,53.9,400552,55.7,380239,57.2,228694,66.7,116445,74,105534,46.1,64264,55.2,B,8,8,8,8,8,8,Metro,4,4,4,4,4,4,8,8,8,7,4,4,4,3,932202,883126,147233,807139,735893,164668,153655,17.4,150673,18.7,145946,19.8,63107,38.3
01/11/2023,42017,2,Bucks County,PA,94.9,634640,95,629292,95,601407,95,558333,95,161449,95,502145,79.9,498495,83.4,59145,61.3,474876,86.4,439350,87.6,128692,95,226825,45.2,226767,45.5,221516,46.6,209734,47.7,147123,57,82892,64.4,70757,48.1,45920,55.4,A,3,4,4,4,4,4,Metro,3,4,4,4,4,4,3,3,3,2,3,3,3,2,628270,597890,96464,549420,501426,120789,128688,21.5,126210,23,121928,24.3,60927,50.4
01/11/2023,48305,2,Lynn County,TX,98.9,2720,45.7,2720,49.1,2675,54.7,2535,58.6,733,75.3,2383,40,2383,43,140,11.5,2352,48.1,2243,51.8,655,67.2,921,38.6,921,38.6,920,39.1,911,40.6,701,52.2,399,60.9,206,29.4,131,32.8,D,13,13,13,13,14,15,Metro,1,1,1,1,2,3,14,14,15,14,2,2,3,2,5951,5543,1214,4886,4329,974,190,3.4,189,3.9,186,4.3,106,10.9
01/11/2023,19173,2,Taylor County,IA,97.3,3141,51.3,3138,54.9,3072,59.6,2959,63.1,1247,89.6,2947,48.1,2945,51.5,157,15.2,2883,56,2788,59.5,1211,87,1797,61,1797,61,1789,62.1,1767,63.4,1443,74.2,971,80.2,827,57.3,645,66.4,A,1,2,1,2,2,4,Non-metro,5,6,5,6,6,8,4,4,4,4,8,8,8,8,6121,5721,1034,5152,4687,1392,747,13.1,747,14.5,740,15.8,527,37.9
01/11/2023,72111,2,Penuelas Municipio,PR,97.8,17881,92.9,17837,95,16465,95,14873,95,3511,95,16784,87.2,16766,91.5,2735,86.4,15544,90.5,14031,92.6,3313,95,11641,69.4,11640,69.4,11600,74.6,10509,74.9,5560,79.8,2702,81.6,1726,31,951,35.2,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19249,18322,3165,17167,15157,3350,1113,6.1,1101,6.4,1084,7.2,533,15.9
01/11/2023,48143,2,Erath County,TX,98.9,18436,43.2,18420,45.7,18105,49.1,17285,51,5009,80.1,16266,38.1,16258,40.4,934,14.6,16031,43.5,15324,45.2,4612,73.7,6071,37.3,6071,37.3,6052,37.8,5982,39,4535,52.6,2846,61.7,1842,40.6,1329,46.7,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,14,14,14,14,6,6,6,6,42698,40280,6411,36860,33869,6256,1894,4.7,1891,5.1,1867,5.5,1145,18.3
01/11/2023,02164,2,Lake and Peninsula Borough,AK,97.4,1056,66.3,1040,72.5,942,73.7,840,73.9,149,81.4,964,60.6,954,66.5,182,60.9,870,68,772,68,143,78.1,596,61.8,596,62.5,581,66.8,524,67.9,273,78.7,134,93.7,125,45.8,62,46.3,D,14,15,16,15,15,15,Non-metro,6,7,8,7,7,7,16,16,16,16,8,8,8,8,1592,1435,299,1279,1136,183,203,14.1,194,15.2,179,15.8,55,30.1
01/11/2023,16073,2,Owyhee County,ID,97.7,4996,42.3,4982,45,4868,49,4541,51.5,1384,64.9,4336,36.7,4335,39.2,383,17,4237,42.6,3952,44.8,1250,58.6,1857,42.8,1857,42.8,1843,43.5,1786,45.2,1385,58.6,864,69.1,676,48.8,494,57.2,D,13,13,13,13,13,14,Metro,1,1,1,1,1,2,15,15,15,15,3,3,3,3,11823,11070,2254,9941,8816,2134,775,7,771,7.8,751,8.5,461,21.6
01/11/2023,56033,2,Sheridan County,WY,97.1,18987,62.3,18900,65.3,18372,69.7,17440,72.5,6602,95,16780,55,16759,57.9,1253,25.7,16272,61.8,15506,64.5,6115,92.6,8488,50.6,8488,50.6,8387,51.5,8208,52.9,6408,62.9,4432,72.5,3263,50.9,2545,57.4,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,3,8,8,8,7,30485,28929,4882,26351,24047,6607,3638,12.6,3597,13.7,3527,14.7,2268,34.3
01/11/2023,48281,2,Lampasas County,TX,98.9,11566,54,11548,56.8,11362,61.4,10751,64,3875,89.7,9896,46.2,9888,48.7,658,18.7,9740,52.6,9230,54.9,3403,78.7,4104,41.5,4104,41.5,4095,42,4035,43.7,3293,53.8,2120,62.3,1471,44.7,1079,50.9,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,11,11,11,10,3,3,3,2,21428,20320,3521,18515,16799,4322,1750,8.6,1747,9.4,1727,10.3,1110,25.7
01/11/2023,29031,2,Cape Girardeau County,MO,91.3,45643,57.9,45549,61.3,44552,65.7,42196,68,12797,94.8,40035,50.8,39975,53.8,2721,22.2,39299,58,37254,60,11704,86.7,18496,46.2,18496,46.3,18417,46.9,18055,48.5,13128,62.3,8559,73.1,6246,47.6,4730,55.3,B,6,6,5,6,6,8,Metro,2,2,1,2,2,4,7,7,7,7,3,3,3,3,78871,74284,12234,67808,62050,13503,7350,9.9,7305,10.8,7211,11.6,4463,33.1
01/11/2023,22049,2,Jackson Parish,LA,96.9,7764,49.3,7758,52,7673,56.6,7387,59.9,2200,67.9,6979,44.3,6977,46.8,308,12,6919,51.1,6669,54.1,2050,63.3,2716,38.9,2716,38.9,2711,39.2,2674,40.1,2202,59.3,1422,69.4,841,38.2,631,44.4,D,13,13,13,14,14,14,Non-metro,5,5,5,6,6,6,14,14,15,15,6,6,7,7,15744,14911,2575,13545,12336,3239,785,5.3,785,5.8,781,6.3,506,15.6
01/11/2023,28077,2,Lawrence County,MS,98.1,8214,65.3,8206,69.5,7989,75.7,7474,78.8,2571,95,7185,57.1,7184,60.8,593,25.5,7022,66.6,6591,69.5,2392,95,3068,42.7,3068,42.7,3054,43.5,2984,45.3,2455,57.2,1548,64.7,942,38.4,651,42.1,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,15,15,15,14,7,7,7,6,12586,11807,2324,10550,9483,2291,847,7.2,847,8,840,8.9,495,21.6
01/11/2023,13155,2,Irwin County,GA,88.9,4052,43,4042,45.3,3973,48.6,3743,50.2,1258,74.2,3541,37.6,3540,39.7,236,16.2,3493,42.7,3304,44.3,1165,68.7,1251,35.3,1251,35.3,1245,35.6,1214,36.7,973,45.5,624,53.6,268,27.5,190,30.4,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,14,14,14,14,6,6,6,6,9416,8916,1458,8180,7458,1696,275,3.1,275,3.4,267,3.6,159,9.4
01/11/2023,26021,2,Berrien County,MI,94.2,96848,63.1,,,,,,,,,89483,58.3,89274,61.7,6618,27.1,87585,66.5,82656,68.7,27847,89.5,47267,52.8,47263,52.9,46590,53.2,45152,54.6,32881,64.1,19943,71.6,12659,38.5,8740,43.8,C,10,10,9,11,11,12,Metro,2,2,1,3,3,4,12,12,12,11,4,4,4,3,153401,144729,24464,131791,120265,31122,14624,10.1,14320,10.9,13918,11.6,7171,23
01/11/2023,02170,2,Matanuska-Susitna Borough,AK,97.4,52047,48.1,51745,51.3,49965,55.8,46216,58,11097,80.7,45945,42.4,45825,45.4,4887,23,44283,49.4,40938,51.3,10008,72.8,20065,43.7,20061,43.8,19709,44.5,18776,45.9,12611,57.9,6901,69,6057,48,3839,55.6,B,5,5,5,5,6,7,Metro,1,1,1,1,2,3,7,7,7,7,3,3,3,3,108317,100961,21229,89577,79732,13755,7965,7.9,7777,8.7,7485,9.4,3728,27.1
01/11/2023,20053,2,Ellsworth County,KS,93.9,3682,60.3,3674,63,3569,66.4,3391,68,1100,84.7,3581,58.7,3576,61.3,259,30.7,3483,64.8,3317,66.5,1052,81,2049,57.2,2049,57.3,2040,58.6,2006,60.5,1338,71.1,811,77.1,714,53.4,467,57.6,A,2,2,2,2,3,4,Non-metro,6,6,6,6,7,8,4,4,4,3,8,8,8,7,6102,5830,845,5379,4985,1299,881,15.1,875,16.3,874,17.5,400,30.8
01/11/2023,47087,2,Jackson County,TN,97.8,4719,40,4710,41.9,4660,44.7,4526,46.7,1735,64.2,4249,36.1,4248,37.8,148,9.5,4207,40.4,4100,42.3,1603,59.3,2065,48.6,2065,48.6,2056,48.9,2032,49.6,1710,59.2,1110,69.2,737,43.1,541,48.7,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,11,11,11,11,7,7,7,7,11786,11241,1552,10426,9689,2702,644,5.7,642,6.2,634,6.5,440,16.3
01/11/2023,13227,2,Pickens County,GA,88.9,15545,47.7,15528,50.2,15388,53.9,14919,57.1,6524,89.6,13895,42.6,13889,44.9,485,10.1,13788,48.3,13404,51.3,6016,82.6,7164,51.6,7164,51.6,7158,51.9,7078,52.8,6052,61.6,4288,71.3,2782,46,2196,51.2,B,5,5,5,5,6,8,Metro,1,1,1,1,2,4,8,8,8,7,4,4,4,3,32591,30957,4819,28561,26138,7282,2950,9.5,2945,10.3,2912,11.1,2108,28.9
01/11/2023,48481,2,Wharton County,TX,98.9,24666,59.4,24586,63.5,23387,67.6,21134,68.5,6186,85.5,21134,50.9,21118,54.5,2764,35,20250,58.5,18354,59.5,5593,77.3,7723,36.5,7723,36.6,7639,37.7,7458,40.6,5784,53.2,3496,62.5,2156,37.3,1536,43.9,D,14,14,14,14,14,15,Non-metro,6,6,6,6,6,7,14,14,15,14,6,6,7,6,41556,38731,7887,34586,30844,7239,2356,6.1,2316,6.7,2252,7.3,1415,19.5
01/11/2023,24009,2,Calvert County,MD,98.2,76233,82.4,75672,86.4,71764,90.5,65279,91.7,15454,95,68130,73.6,67790,77.4,9432,57.6,64233,81,58358,81.9,14298,95,37946,55.7,37940,56,37107,57.8,34896,59.8,23353,71.6,11715,81.9,13552,58,8034,68.6,A,3,3,4,4,4,4,Metro,3,3,4,4,4,4,4,4,4,4,4,4,4,4,92525,87590,16375,79299,71215,14321,17399,19.9,17068,21.5,16347,23,7581,52.9
01/11/2023,21179,2,Nelson County,KY,94.1,28294,61.2,28221,65.1,27343,69.9,25609,72.4,7491,95,24950,54,24926,57.5,2247,28.1,24200,61.9,22679,64.1,6779,90.8,12096,48.5,12095,48.5,12010,49.6,11694,51.6,8631,63.7,4928,72.7,4169,48.3,2821,57.2,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,3,3,4,3,7,7,8,7,46233,43375,7983,39092,35392,7465,4763,11,4744,12.1,4684,13.2,2723,36.5
01/11/2023,29205,2,Shelby County,MO,91.3,3130,52.8,3128,56.5,3094,61.9,2975,66.1,1200,93,2860,48.2,2859,51.6,139,13.3,2830,56.6,2720,60.5,1120,86.8,1419,49.6,1419,49.6,1418,50.1,1395,51.3,1131,62,774,69.1,533,47.1,409,52.8,B,5,6,5,6,6,8,Non-metro,5,6,5,6,6,8,7,8,8,7,7,8,8,7,5930,5540,1042,4998,4498,1290,470,8.5,469,9.4,459,10.2,301,23.3
01/11/2023,48187,2,Guadalupe County,TX,98.9,110589,66.3,110116,70.3,105944,75.6,96870,77.1,22990,95,94777,56.8,94713,60.5,11120,35.8,91481,65.3,83593,66.6,20403,86.4,37268,39.3,37268,39.3,36711,40.1,35647,42.6,24531,56.1,13243,64.9,11813,48.2,7333,55.4,C,10,10,10,11,11,12,Metro,2,2,2,3,3,4,10,11,11,10,2,3,3,2,166847,156609,31031,140200,125578,23614,17385,11.1,17079,12.2,16532,13.2,7832,33.2
01/11/2023,46025,2,Clark County,SD,96.7,2399,64.2,2398,71.6,2354,79.5,2265,82.9,830,95,1985,53.1,1984,59.2,100,16.2,1951,65.9,1884,69,681,83.6,813,41,813,41,813,41.7,809,42.9,664,57.7,466,68.4,307,46.2,236,50.6,A,2,2,1,3,3,4,Non-metro,6,6,5,7,7,8,3,3,3,3,7,7,7,7,3736,3349,618,2960,2731,815,412,12.3,412,13.9,410,15,293,36
01/11/2023,51181,2,Surry County,VA,78.2,4046,63,4040,65.9,3951,68.8,3745,69.9,1309,85.4,3635,56.6,3631,59.2,259,33.5,3556,62,3372,62.9,1192,77.8,1574,43.3,1574,43.3,1567,44.1,1524,45.2,1186,51.7,707,59.3,601,50.7,410,58,C,10,10,10,10,10,11,Non-metro,6,6,6,6,6,7,11,11,11,10,7,7,7,6,6422,6131,772,5739,5359,1532,591,9.6,588,10.2,580,10.8,363,23.7
01/11/2023,39171,2,Williams County,OH,98.6,18190,49.6,18150,52.5,17844,56.8,17030,60,6492,92,16813,45.8,16786,48.6,1010,16.4,16522,52.6,15776,55.6,6151,87.1,9366,55.7,9362,55.8,9296,56.3,9108,57.7,7269,67.6,4657,75.7,3807,52.4,2820,60.6,A,1,1,1,2,2,4,Non-metro,5,5,5,6,6,8,4,4,4,3,8,8,8,7,36692,34555,6169,31433,28386,7060,4195,12.1,4166,13.3,4117,14.5,2676,37.9
01/11/2023,31027,2,Cedar County,NE,90.9,,,,,,,,,,,3607,42.9,3606,45.9,171,10.8,3558,50.7,3435,54.7,1383,74.8,1827,50.7,1827,50.7,1824,51.3,1813,52.8,1480,61.8,1021,73.8,483,32.6,395,38.7,A,1,1,1,2,2,3,Non-metro,5,5,5,6,6,7,4,4,4,3,8,8,8,7,8402,7863,1580,7012,6283,1850,505,6.4,503,7.2,502,8,355,19.2
01/11/2023,51017,2,Bath County,VA,78.2,2083,50.2,2080,52.3,2067,55.4,2019,57.4,845,72.8,1826,44,1823,45.8,50,10.9,1817,48.7,1773,50.4,761,65.5,438,24,438,24,438,24.1,432,24.4,374,28.9,242,31.8,187,50,141,58.3,B,5,5,5,5,6,7,Non-metro,5,5,5,5,6,7,5,5,5,5,5,5,5,5,4147,3979,459,3730,3520,1161,190,4.8,190,5.1,190,5.4,138,11.9
01/11/2023,12001,2,Alachua County,FL,98.6,213235,79.3,211495,82.9,203273,86.2,191297,86.7,43692,95,185613,69,184450,72.3,17632,51.2,177357,75.2,166818,75.6,39551,95,91742,49.4,91696,49.7,89973,50.7,86040,51.6,48354,64.2,28149,71.2,28666,59.3,18951,67.3,C,11,11,12,11,11,12,Metro,3,3,4,3,3,4,11,12,12,11,3,4,4,3,269043,255225,34471,235945,220754,39272,40297,15.8,39661,16.8,38407,17.4,17319,44.1
01/11/2023,41067,2,Washington County,OR,97.7,528401,87.8,520710,91.9,486002,94.7,443747,95,84772,95,477191,79.3,474108,83.7,68733,68.6,444601,86.7,405375,86.9,79206,95,297571,62.4,297527,62.8,287240,64.6,267427,66,137207,78.7,69229,87.4,86991,63.4,50035,72.3,B,7,8,8,8,8,8,Metro,3,4,4,4,4,4,8,8,8,8,4,4,4,4,601592,566608,100171,513053,466437,83361,135131,23.8,129704,25.3,122270,26.2,43103,51.7
01/11/2023,48279,2,Lamb County,TX,98.9,6495,50.4,6490,54.1,6335,59.9,5985,64.1,1809,80.8,5642,43.8,5641,47,397,15,5532,52.3,5244,56.1,1647,73.5,2489,44.1,2489,44.1,2486,44.9,2468,47.1,1933,57.5,1070,65,763,39.5,445,41.6,D,13,13,13,14,14,15,Non-metro,5,5,5,6,6,7,15,15,15,15,7,7,7,7,12893,11992,2649,10574,9343,2240,663,5.5,658,6.2,651,7,401,17.9
01/11/2023,27115,2,Pine County,MN,94.7,16181,54.7,16129,57.1,15705,60.4,15014,62.8,5482,86.2,14987,50.7,14966,53,1006,23.2,14605,56.2,13960,58.4,5194,81.7,9377,62.6,9377,62.7,9309,63.7,9092,65.1,6932,73.8,4148,79.9,4253,61.4,2945,71,C,10,10,9,10,10,12,Non-metro,6,6,5,6,6,8,12,12,12,11,8,8,8,7,29579,28226,4330,25989,23896,6358,4528,16,4492,17.3,4404,18.4,2740,43.1
01/11/2023,18091,2,LaPorte County,IN,98.6,70942,64.6,70803,68.5,68890,73.1,65125,75.2,19847,95,64425,58.6,64381,62.2,4707,27.9,62922,66.7,59674,68.9,18721,92.2,32332,50.2,32332,50.2,32160,51.1,31422,52.7,23156,63.4,13537,72.3,10508,45.4,7221,53.3,C,10,10,9,11,11,12,Metro,2,2,1,3,3,4,12,12,12,11,4,4,4,3,109888,103429,16850,94284,86579,20303,10455,10.1,10378,11,10231,11.8,6146,30.3
01/11/2023,37039,2,Cherokee County,NC,96.8,20987,73.4,20971,76.5,20823,81.2,20393,85.4,10092,95,17464,61,17457,63.7,472,13.3,17344,67.6,16985,71.1,8576,95,7028,40.2,7028,40.3,7017,40.5,6973,41.1,6134,46.2,4409,51.4,2103,34.3,1617,36.7,B,6,6,5,7,7,8,Non-metro,6,6,5,7,7,8,7,7,7,6,7,7,7,6,28612,27420,3543,25640,23877,8723,2842,10.4,2836,11.1,2818,11.8,1920,22
01/11/2023,UNK,2,Unknown County,AL,92.6,239769,,239493,,236393,,226970,,50770,,192219,,192121,,8712,,190003,,183409,,44376,,60851,31.7,60847,31.7,60650,31.9,59556,32.5,45188,45.5,27113,61.1,10878,24.1,7477,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14426,,14375,,14088,,6982,
01/11/2023,18021,2,Clay County,IN,98.6,16940,64.6,16920,68.8,16665,74.6,15842,78.3,5465,95,15516,59.2,15509,63,921,21.1,15305,68.5,14588,72.1,5214,95,7240,46.7,7240,46.7,7228,47.2,7074,48.5,5636,59.4,3600,69,2198,39,1638,45.5,B,6,6,5,7,7,8,Metro,2,2,1,3,3,4,7,7,7,7,3,3,3,3,26225,24603,4371,22334,20232,4779,2047,8.3,2038,9.1,2011,9.9,1344,28.1
